masterhotelid,hotelprice,name,
7344835,1077,高级大床房,
7344835,1296,豪华双床房,
7344835,1296,豪华大床房,
7344835,1494,景观商务客房,
7344835,1620,行政大床房,
7344835,1620,行政双床房,
7344835,2068,行政套房,
382491,1323,洲际高级房,
382491,1629,商务豪华间,
382491,1632,洲际豪华房,
382491,2036,洲际行政豪华房,
382491,2099,洲际行政房,
382491,4377,精英套房,
419959,1709,威斯汀豪华客房,
419959,1936,威斯汀高级豪华客房,
419959,2096,威斯汀焕彩客房,
419959,2163,威斯汀行政豪华客房,
419959,2328,威斯汀焕彩套房,
419959,2847,威斯汀行政焕彩客房,
436911,2985,普通客房,
436911,4725,庭院客房,
436911,5307,套房,
436911,7500,豪华套房,
436911,8598,庭院套房,
6839077,498,传统大床房,
6839077,498,传统双床房,
6839077,551,豪华双床房,
6839077,552,豪华大床房,
6839077,605,豪华商务客房,
6839077,632,单人套房,
6839077,721,精致套房,
425215,792,洲际高级房,
425215,826,洲际豪华房,
425215,926,洲际景观房,
425215,1076,洲际行政房,
425215,1276,洲际精英套房,
425215,1797,洲际高级套房,
344857,1068,花园客房,
344857,1511,花园套房,
344857,2028,行政套房,
344857,2602,红棉套房,
535483,587,高级双人房,
535483,587,高级大床房,
535483,696,商务双床房,
535483,696,商务大床房,
535483,1055,商务套房,
535483,1172,行政套房,
1376623,875,豪华大床房,
1376623,875,豪华双床房,
1376623,968,高级豪华双床房,
1376623,968,高级豪华大床房,
1376623,1066,豪华阁豪华湖景房(大床),
1376623,1142,豪华阁超豪华湖景房(大床),
1376623,1866,豪华阁超豪华湖景双人间,
1376623,2011,行政套房,
2229576,889,高级房,
2229576,1099,行政房,
2229576,1130,豪华房,
2229576,1545,至尊房,
2229576,1560,高级三人房,
2229576,1607,奢华房,
2229576,3726,高级套房,
419300,743,洲际高级房,
419300,844,洲际豪华房,
419300,845,洲际豪华园林景观房,
419300,1035,洲际豪华大床房,
419300,1168,洲际高级大床房,
419300,1201,洲际俱乐部豪华房,
419300,2569,洲际行政套房,
435361,425,特惠房大床,
435361,425,特惠房双床,
435361,490,标准房,
435361,522,豪华房,
435361,527,标准大床房,
435361,607,精致市景双床房,
435361,607,精致市景大床房,
435361,769,精致湖景双床房,
435361,769,精致湖景大床房,
435361,1090,西湖套房,
435361,1338,杭州大床套房,
347132,2120,豪华客房,
347132,2446,豪华明珠景观房,
347132,2772,行政景观房,
347132,3133,行政明珠景观房,
347132,3425,行政特级雅居,
347132,3737,行政特级明珠雅居,
347132,3770,豪雅套房,
347132,12695,君阁套房,
347132,103541,总统套房,
426317,478,高级房,
426317,567,豪华客房,
426317,705,高级套房,
426317,799,商务套房,
469055,2294,尊雅大床房,
469055,2294,尊雅双床房,
469055,2468,尊华双床房,
469055,2468,尊华大床房,
469055,3078,豪华阁尊荣双床房,
469055,3078,豪华阁尊荣大床房,
469055,3083,尊荣客房,
469055,5461,贵雅套房,
469055,5758,豪华阁贵雅套房,
469055,7230,贵华套房,
469055,7505,豪华阁贵华套房,
6238773,1441,一室户,
6238773,1577,一房套房,
6238773,1577,一居室房,
6238773,1898,豪华一房,
6238773,2446,两卧室套房,
6238773,2718,江景两卧室套房,
6238773,6500,花园两房,
7238320,1278,凯悦客房,
7238320,1645,凯悦豪华大床房,
7238320,1932,嘉宾轩客房,
7238320,3114,嘉宾轩套房,
7238320,8744,嘉宾轩行政套房,
6457460,932,华邑豪华双床房,
6457460,1054,亲子房,
6457460,1457,华邑景观双床房,
6457460,1457,华邑景观大床房,
6457460,1982,华邑豪华套房,
369675,1899,行政双床房,
369675,2028,行政大床房,
369675,2508,超豪华双床房,
369675,2520,超豪华大床房,
369675,3007,特选超豪华房,
369675,4415,超豪华套房,
3999801,457,皇冠高级房,
3999801,512,皇冠豪华房,
3999801,651,皇冠行政房,
3999801,1010,皇冠高级套房,
369725,635,豪华大床房,
369725,635,豪华双床房,
369725,799,商务大床房,
369725,799,商务双床房,
369725,996,行政房,
369725,1554,迎宾套房,
369725,1978,豪华套房,
607472,557,逸林双床客房,
607472,557,逸林大床客房,
607472,607,豪华景观大床房,
607472,607,豪华景观双床房,
607472,829,行政双床房,
607472,829,行政大床房,
607472,1041,逸林客房臻享,
607472,1097,豪华景观房臻享,
607472,1124,大床套房,
607472,1516,豪华行政套房,
426171,1808,豪华房,
426171,1903,顶级房,
426171,2729,家庭房,
426171,2740,行政房,
426171,2740,单间套房,
426171,2969,行政单间套房,
426171,3324,至尊行政套房,
426171,3907,迎宾套房,
426171,4140,复式套房,
426171,28888,总统套房,
346262,888,豪华客房,
346262,991,顶级客房,
346262,1093,单间套房,
346262,1094,行政客房,
346262,1144,尊贵行政客房,
346262,1401,豪华套房,
346262,1723,行政套房,
346262,36887,总统套房,
448663,541,天丰楼高级房,
448663,597,天丰楼主题亲子房,
448663,638,海宇楼园景豪华房,
448663,653,馨悦楼花园豪华房,
448663,704,馨悦楼湾景花园豪华房,
448663,705,海宇楼庭院豪华房,
448663,709,海宇楼园景豪华大床房,
448663,737,海宇楼园景行政房,
448663,909,海宇楼庭院主题亲子房,
448663,919,天丰楼高级套房,
448663,1235,馨悦楼花园套房,
448663,1376,馨悦楼湾景花园套房,
448663,1473,海宇楼行政套房,
448663,1920,日式别墅,
448663,8499,欧式别墅,
400109,971,豪华大床房,
400109,1112,豪华远景大床房,
400109,1366,行政大床房,
400109,1961,豪华套房,
400109,2176,海景套房,
371197,740,希尔顿客房,
371197,840,豪华房,
371197,998,豪华亲子房,
371197,1286,行政客房,
371197,2519,豪华套房,
374912,1610,安达仕客房,
374912,1794,安达仕新天地景观房,
374912,2024,安达仕大客房,
374912,3174,安达仕超级大客房,
374912,3496,安达仕套房,
374912,5520,安达士阁楼套房,
374912,6186,安达任阁楼套房,
374912,6670,安达仕复式套房,
430164,599,高级房,
430164,638,豪华房,
430164,741,行政商务房,
433205,548,标准大床房(无窗),
433205,580,高级双床房,
433205,580,高级大床房,
433205,729,豪华大床房,
433205,778,豪华双床房,
433205,889,商务大床房,
433205,950,阳光套房,
433205,1050,行政套房,
8063900,2148,豪华房,
8063900,2263,高级豪华客房,
8063900,2377,尊贵豪华客房,
8063900,2526,行政豪华客房,
8063900,3190,瑞吉套房,
8063900,3744,卡洛琳艾斯特套房,
1378252,331,经典双床房,
1378252,341,经典大床房,
1378252,389,商务双床房,
1378252,416,商务大床房,
1378252,507,影视主题房,
1378252,516,行政休闲房,
1378252,811,家庭套房,
1378252,811,商务套房,
1378252,811,景观套房,
660934,584,智选标准房,
660934,672,智选高级房,
3455825,1028,豪华房,
3455825,1306,高级豪华房,
3455825,2064,行政豪华房,
3455825,2223,尊贵豪华房,
3455825,2658,行政套房,
